## Site Characteristics
Country     = 'USA'
Station     = 'NASA'
Description = 'NASA'
Source      = 'NASA'
Contact     = 'Peter Uithol'
Longitude = 37.0; Latitude = 51.5; Elevation = 210.05; AngstromA = 0.172729; AngstromB = 0.565318; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20170429,18372.958984375,5.750068664550781,18.287118911743164,0.7846346497535706,2.605757236480713,0.2189711183309555,NaN
20170430,18573.80078125,5.909442901611328,18.47641563415528,0.7998300790786743,2.5784177780151367,0.2577016651630401,NaN
20170501,18616.70703125,6.089199066162109,18.74213600158692,0.818668782711029,2.5546867847442627,0.2256469875574112,NaN
20170502,18773.88671875,6.42138671875,18.931974411010746,0.8378213047981262,2.4962706565856934,0.2400061786174774,NaN
20170503,19135.087890625,6.578178405761719,19.21018409729004,0.8498224020004272,2.5226500034332275,0.1337310522794723,NaN
20170504,19458.75390625,7.009738922119141,19.5205020904541,0.859528660774231,2.5771172046661377,0.3247202336788177,NaN
20170505,19692.529296875,7.193794250488281,19.69540977478028,0.868831217288971,2.56681752204895,0.119047425687313,NaN
20170506,19866.607421875,7.549526214599609,20.11647224426269,0.8989548087120056,2.5393006801605225,0.3026694655418396,NaN
20170507,20062.185546875,7.669357299804687,20.2485408782959,0.9124740958213806,2.521237134933472,0.3397349715232849,NaN
20170508,20095.314453125,7.806972503662109,20.45589256286621,0.929406762123108,2.506748914718628,0.3056196570396423,NaN
20170509,20238.203125,8.0946044921875,20.58641242980957,0.9464335441589355,2.457481384277344,0.3175602555274963,NaN
20170510,20580.640625,8.204608917236328,20.80455207824707,0.9561011791229248,2.492854595184326,0.2085491418838501,NaN
20170511,20881.1328125,8.58737564086914,21.054262161254883,0.9632790684700012,2.5561001300811768,0.3965301513671875,NaN
20170512,21087.431640625,8.720867156982422,21.16824150085449,0.969873547554016,2.554304599761963,0.187626764178276,NaN
20170513,21229.8671875,9.02450942993164,21.528261184692383,0.9971256852149964,2.5349602699279785,0.3678444027900696,NaN
20170514,21389.791015625,9.090999603271484,21.59940528869629,1.0076274871826172,2.5246827602386475,0.4013859331607818,NaN
20170515,21383.44921875,9.174293518066406,21.74616432189941,1.0214157104492188,2.51754117012024,0.3636810481548309,NaN
20170516,21483.279296875,9.406917572021484,21.8166561126709,1.0351903438568115,2.4751315116882324,0.3720202147960663,NaN
20170517,21779.3046875,9.461528778076172,21.97555351257324,1.0415185689926147,2.5168285369873047,0.2594504952430725,NaN
20170518,22030.306640625,9.788810729980469,22.167028427124023,1.045291304588318,2.585821866989136,0.4439717233181,NaN
20170519,22184.322265625,9.867046356201172,22.224000930786133,1.048436403274536,2.589161396026612,0.2317582219839096,NaN
20170520,22271.98046875,10.115962982177734,22.52845573425293,1.0722167491912842,2.5743064880371094,0.4088684320449829,NaN
20170521,22374.96875,10.128555297851562,22.545690536499023,1.0792466402053833,2.567845344543457,0.4395541548728943,NaN
20170522,22309.861328125,10.159099578857422,22.64040184020996,1.089584469795227,2.5638248920440674,0.3992899656295776,NaN
20170523,22349.435546875,10.340404510498049,22.66090202331543,1.0999524593353271,2.523824691772461,0.405408650636673,NaN
20170524,22584.072265625,10.345420837402344,22.77204704284668,1.1029390096664429,2.567209005355835,0.2909974157810211,NaN
20170525,22772.900390625,10.625106811523438,22.91819953918457,1.1034554243087769,2.6371617317199707,0.4740876257419586,NaN
20170526,22864.3203125,10.657997131347656,22.932432174682617,1.103449821472168,2.640733480453491,0.2608842253684997,NaN
20170527,22889.31640625,10.86407470703125,23.196897506713867,1.1242038011550903,2.62539005279541,0.4374688863754272,NaN
20170528,22929.916015625,10.836555480957031,23.17701911926269,1.1283499002456665,2.617731809616089,0.4681102633476257,NaN
20170529,22803.04296875,10.82992172241211,23.23763465881348,1.1359624862670898,2.6118240356445312,0.4282947182655334,NaN
20170530,22781.80078125,10.977169036865234,23.22715950012207,1.143779158592224,2.5692694187164307,0.4353622794151306,NaN
20170531,22956.892578125,10.951404571533203,23.310556411743164,1.1444015502929688,2.609460830688477,0.3223972022533417,NaN
20170601,23087.748046875,11.203731536865234,23.432252883911133,1.142753005027771,2.6756162643432617,0.5074253082275391,NaN
20170602,23123.048828125,11.212783813476562,23.425397872924805,1.1407915353775024,2.6748242378234863,0.2966379523277282,NaN
20170603,23094.044921875,11.398632049560549,23.67218589782715,1.1598068475723269,2.654593706130981,0.4760958254337311,NaN
20170604,23083.005859375,11.354549407958984,23.638071060180664,1.1624372005462646,2.6415724754333496,0.5100414752960205,NaN
20170605,22907.072265625,11.335041046142578,23.687894821166992,1.1687616109848022,2.629875898361206,0.4739303290843963,NaN
20170606,22839.54296875,11.47309112548828,23.67006492614746,1.1755191087722778,2.581160306930542,0.485062301158905,NaN
20170607,22971.28125,11.441787719726562,23.749509811401367,1.175311803817749,2.614875316619873,0.3764801919460296,NaN
20170608,23061.861328125,11.692157745361328,23.87062263488769,1.1730600595474243,2.6742968559265137,0.5661596655845642,NaN
20170609,23060.0703125,11.702766418457031,23.86647224426269,1.17071795463562,2.666574239730835,0.3602390587329864,NaN
20170610,22997.240234375,11.893547058105469,24.119176864624023,1.1895688772201538,2.639277935028076,0.5447216629981995,NaN
20170611,22955.69140625,11.857646942138672,24.094087600708008,1.1922425031661987,2.619117498397827,0.5837887525558472,NaN
