DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20150101,8664.265671224937,-3.894656768252172,1.914671134972464,0.6254817021685137,5.2544321761201305,6.112145063608654,
20150102,8126.95266188673,-3.689828627978825,1.4376280227844334,0.6375994271058586,5.414532035565532,5.694535683054271,
20150103,8059.800362399345,-4.110222060682833,1.8605736483526487,0.6309590477254653,5.302195698148196,6.178064300312249,
20150104,8404.140628115749,-4.394859269387376,2.0768334603294365,0.6426112553958296,5.302120977609805,6.4321812881652045,
20150105,8228.413784297221,-4.231372050082623,1.90073140406659,0.616592822921535,5.406532163012571,6.04464487831594,
20150106,8596.33562541235,-4.46180141751596,1.547673221599053,0.6352215698707986,5.220679200989171,5.965998106797668,
20150107,9270.770616601689,-4.547483034414995,2.1826335325103106,0.6232892112650729,5.274426726726491,5.919346453227761,
20150108,8653.908065007487,-4.70166897283146,1.931750152128868,0.6080490004374802,5.335605436486249,5.9077255060527,
20150109,8511.456477655296,-4.728152672665231,1.306159434456656,0.6101655312953059,5.344910396202228,5.803978805488063,
20150110,9213.356372302178,-5.0166799717891015,2.008807059309365,0.611217711240957,5.358144383702272,5.730592185314985,
20150111,8857.156159971491,-5.205097185634594,1.3288130043302102,0.5915870059964745,5.301903875327454,5.728629585949883,
20150112,9242.43746206362,-4.994116366022203,1.3126691740686909,0.6047204735382851,5.259338098175959,5.894377134685332,
20150113,9488.541120954964,-5.983603216385133,1.5252940298157132,0.6074446968048521,5.263585471962713,5.965381881876081,
20150114,9863.169185748404,-5.456604096214917,1.3675267657895436,0.6154336601630638,5.318856130507815,5.843303407743359,
20150115,9783.34116652218,-5.95445031020104,1.334829805240873,0.5909556945287752,5.475693939468844,6.102395472567037,
20150116,10015.523985651043,-5.297512089608178,0.6233185742111576,0.5975953712535356,5.4904104032974175,5.679510049275428,
20150117,9383.231903766798,-6.160533916393983,0.8997455027424156,0.6025151808064648,5.402787546239286,6.055233084664107,
20150118,9186.014705496937,-6.024845926927764,0.6332882669342589,0.5759480485594056,5.480451573887714,5.66443932538276,
20150119,9510.357663798392,-6.613477525363454,0.8252705622846671,0.6000383881656686,5.59424620895692,5.738621968714445,
20150120,9773.754980891168,-6.005433207077112,0.792115612484993,0.5955671914841328,5.69419648016687,6.008086248853024,
20150121,10237.486925785275,-6.242357854001346,0.553133784074353,0.5904221481609133,5.71093306465309,5.569451662166959,
20150122,9651.290912540602,-6.113272388306063,0.6656716269970715,0.5830429163195933,5.8942538438237575,5.980579013174173,
20150123,9890.550136575928,-7.036239381712628,0.1117754639522091,0.5787823931182505,5.938597888504004,5.791850277250147,
20150124,9848.090754651175,-6.404311164505533,0.3256217946891783,0.5795243015297532,5.806847983926421,5.96053226428508,
20150125,9865.832892535647,-6.865604709517018,0.6035683912885155,0.5779990422302614,5.9565531589494,6.0655461591113164,
20150126,9657.18137985428,-6.661823083094882,0.5650951026273635,0.5828505253819423,5.971783638149969,5.837115978728692,
20150127,10383.377290085153,-7.052522618628857,0.6592602519176698,0.596156390384412,5.991405636655437,5.858765286501368,
20150128,10126.518832181066,-7.0521643640171865,0.3429859940321534,0.6159819017051141,6.098810555185874,5.597040619017731,
20150129,10589.67458700202,-7.168800165067053,0.2655560586355827,0.5774987021528655,6.07998698112279,6.075242402326279,
20150130,10459.16096347064,-6.9654833738595885,0.4393290279188122,0.5272207310863863,6.056089035144268,5.603846679020187,
20150131,10205.272950519342,-6.57262812622013,0.2996878090594189,0.5621542915049463,6.030633935545881,5.892812939820086,
20150201,10377.087540720102,-6.619767574525185,1.007527654519611,0.5852638260909309,6.0068828571203,6.007705978544696,
20150202,10536.322267312758,-6.747180031984564,0.3506483619018766,0.5873910245304234,6.048464830996811,6.0903345834285725,
20150203,10885.855691845343,-6.560984215410878,0.9775294039759824,0.6008403291371268,6.105299416082015,6.097907092799884,
20150204,10672.289608540346,-6.531616553528995,0.2700778113899396,0.5876290270536684,6.159290899442238,5.958760881696917,
20150205,10704.39167077406,-6.5129879950071,0.8545293029826426,0.592528476920209,6.086903142988184,5.953024939093447,
20150206,11157.75269041821,-6.536967719645082,0.866514892188158,0.5726868143441024,6.06132056710631,6.102124201934231,
20150207,11070.398929592671,-6.439821019626828,1.161827268392592,0.6138609908554905,6.046504450551074,5.997854111782696,
20150208,11258.38731086956,-6.590291636613294,0.985103066581942,0.6067005608752777,5.821391948967578,6.359680226978016,
20150209,11327.155315604616,-5.521202041304942,1.1028671948976032,0.6108094965213273,6.106514804294134,5.697714778711853,
20150210,11890.850895992877,-6.214607146430732,1.4006200624624758,0.5892964540936928,5.832682186092206,6.002028512317214,
20150211,11772.939595677286,-5.98630235002789,1.7316436621617937,0.5884548962160873,5.992942281016723,5.817688297792227,
20150212,12009.30788743415,-5.664360961966723,1.3747582156568006,0.5990187997276152,5.906676172690057,5.811868906341681,
20150213,11974.305163373132,-5.703568617373606,1.6064440370088038,0.576540946006527,5.790959773450321,5.532687881857157,
20150214,12111.238790316604,-5.519882505865721,2.46049633008736,0.6093686078832588,5.696354879071121,6.145191466519314,
20150215,12224.298726738174,-5.738728915577436,2.1316427738999097,0.6405282473376096,5.686374828884948,6.156798597466812,
20150216,12658.944882977868,-5.30393654974743,2.30981716494902,0.6035599874213047,5.70772941394743,5.801132919319888,
20150217,13089.758364326628,-4.875667361859724,2.6405969788038206,0.6510337247243855,5.727625821790107,5.824990577575141,
20150218,13253.835118329416,-5.48620778335466,3.043594223878582,0.6372056211975299,5.671051611072259,5.470765398604248,
