WIND_0,WIND_1,WIND_2,WIND_3,WIND_4,WIND_5,WIND_6,WIND_7,WIND_8
2.5381273828952846,2.9778725894264078,3.4176177959575305,3.857363002488653,4.297108209019776,4.7368534155508994,5.176598622082022,5.616343828613145,6.056089035144268
2.6576050176782715,3.0792336324117224,3.500862247145174,3.922490861878625,4.344119476612076,4.765748091345527,5.187376706078979,5.60900532081243,6.030633935545881
2.601549973560788,3.027216584005727,3.452883194450666,3.878549804895605,4.304216415340544,4.729883025785483,5.155549636230422,5.5812162466753605,6.0068828571203
2.469140191521196,2.916555771455648,3.3639713513901,3.8113869313245514,4.258802511259003,4.706218091193455,5.153633671127907,5.601049251062359,6.048464830996811
2.463495908394121,2.9187213468551074,3.373946785316094,3.829172223777081,4.284397662238067,4.739623100699054,5.194848539160041,5.6500739776210285,6.105299416082015
2.5963722861881253,3.0417371128448893,3.4871019395016534,3.932466766158418,4.377831592815182,4.823196419471946,5.26856124612871,5.713926072785474,6.159290899442238
2.6205012177061726,3.053801458366424,3.4871016990266757,3.920401939686927,4.353702180347178,4.78700242100743,5.220302661667681,5.653602902327933,6.086903142988184
2.439376882657515,2.892119843213614,3.3448628037697135,3.797605764325813,4.2503487248819125,4.703091685438012,5.155834645994111,5.60857760655021,6.06132056710631
2.421180596697609,2.8743460784292925,3.3275115601609757,3.7806770418926585,4.233842523624341,4.6870080053560255,5.140173487087708,5.593338968819391,6.046504450551074
2.4137603516698984,2.8397143013321084,3.2656682509943185,3.691622200656528,4.1175761503187385,4.5435300999809485,4.969484049643158,5.395437999305368,5.821391948967578
2.429788599074524,2.889379374726975,3.3489701503794267,3.808560926031878,4.268151701684329,4.727742477336781,5.187333252989232,5.646924028641683,6.106514804294134
2.423306035522828,2.8494780543440004,3.2756500731651723,3.7018220919863447,4.127994110807517,4.554166129628689,4.980338148449862,5.406510167271033,5.832682186092206
2.29233817900164,2.7549136917535257,3.217489204505411,3.680064717257296,4.142640230009182,4.605215742761067,5.067791255512953,5.530366768264837,5.992942281016723
2.3489093600926823,2.793630211667354,3.238351063242026,3.683071914816698,4.127792766391369,4.572513617966042,5.017234469540713,5.461955321115385,5.906676172690057
2.3818837988251005,2.808018295653253,3.2341527924814057,3.660287289309558,4.086421786137711,4.512556282965863,4.938690779794015,5.3648252766221685,5.790959773450321
2.1926992490267736,2.6306562027823173,3.0686131565378605,3.5065701102934037,3.9445270640489474,4.382484017804491,4.820440971560034,5.2583979253155775,5.696354879071121
2.11240927252464,2.5591549670696785,3.0059006616147173,3.4526463561597556,3.899392050704794,4.346137745249832,4.7928834397948705,5.23962913433991,5.686374828884948
2.305745523495268,2.730993509801788,3.1562414961083083,3.5814894824148285,4.006737468721349,4.431985455027869,4.857233441334389,5.28248142764091,5.70772941394743
2.090338436391666,2.544999359566471,2.999660282741276,3.4543212059160813,3.9089821290908864,4.363643052265692,4.818303975440497,5.272964898615301,5.727625821790107
2.059229501228882,2.5107072649593043,2.9621850286897264,3.4136627924201486,3.8651405561505703,4.316618319880993,4.768096083611415,5.219573847341836,5.671051611072259
2.1332378357096538,2.5823840048194167,3.0315301739291796,3.480676343038942,3.929822512148705,4.378968681258468,4.82811485036823,5.277261019477994,5.726407188587756
2.1890747357892364,2.607219546524653,3.0253643572600692,3.443509167995486,3.8616539787309025,4.279798789466319,4.697943600201736,5.116088410937152,5.534233221672569
2.0375032006375013,2.4739835398682866,2.910463879099072,3.3469442183298566,3.7834245575606418,4.2199048967914266,4.656385236022212,5.092865575252997,5.529345914483782
2.1195502927422685,2.552572135012776,2.985593977283284,3.418615819553791,3.8516376618242987,4.284659504094806,4.717681346365314,5.150703188635822,5.583725030906329
2.0881845274710704,2.5187118019066674,2.9492390763422645,3.3797663507778615,3.8102936252134585,4.240820899649055,4.6713481740846525,5.10187544852025,5.532402722955847
1.882280063719726,2.3161115383256448,2.7499430129315634,3.183774487537482,3.6176059621434007,4.051437436749319,4.485268911355238,4.919100385961157,5.352931860567075
1.9000355383291856,2.3504664779739457,2.8008974176187063,3.251328357263467,3.701759296908227,4.152190236552987,4.602621176197747,5.053052115842508,5.503483055487268
2.058590060919407,2.4945324547282155,2.930474848537024,3.366417242345833,3.8023596361546415,4.2383020299634495,4.674244423772259,5.110186817581067,5.546129211389876
2.0150794502143667,2.447872683061984,2.8806659159096015,3.313459148757219,3.746252381604836,4.179045614452454,4.611838847300071,5.044632080147688,5.477425312995305
2.0660897253229646,2.507333568486537,2.9485774116501093,3.3898212548136817,3.8310650979772545,4.272308941140826,4.713552784304399,5.154796627467972,5.596040470631544
1.9264671905098127,2.3818327618890067,2.8371983332682005,3.2925639046473947,3.747929476026589,4.203295047405783,4.658660618784976,5.114026190164171,5.569391761543365
1.811900292286064,2.2729001202653127,2.7338999482445616,3.19489977622381,3.655899604203059,4.116899432182308,4.577899260161557,5.038899088140806,5.499898916120054
2.04344523541722,2.4704448790736278,2.8974445227300354,3.324444166386443,3.7514438100428507,4.178443453699258,4.605443097355666,5.032442741012074,5.459442384668481
2.005407691141168,2.437910840715076,2.8704139902889843,3.3029171398628923,3.7354202894368003,4.167923439010709,4.600426588584616,5.032929738158526,5.465432887732433
1.9952321594780544,2.4320878355159126,2.868943511553771,3.3057991875916297,3.742654863629488,4.179510539667346,4.616366215705204,5.053221891743063,5.490077567780921
2.1446370106619765,2.5829208908008074,3.0212047709396384,3.4594886510784693,3.8977725312173,4.336056411356131,4.774340291494962,5.212624171633793,5.650908051772624
2.0575774073336146,2.498300939672389,2.939024472011164,3.3797480043499384,3.8204715366887125,4.261195069027487,4.701918601366262,5.142642133705037,5.583365666043811
2.109887462344465,2.545153343379205,2.9804192244139456,3.4156851054486856,3.8509509864834257,4.286216867518166,4.721482748552907,5.156748629587646,5.592014510622387
2.053649190987511,2.4969933271598768,2.9403374633322428,3.383681599504609,3.8270257356769743,4.27036987184934,4.7137140080217055,5.157058144194072,5.6004022803664375
1.9790469753694608,2.4251751807128104,2.8713033860561596,3.317431591399509,3.7635597967428582,4.2096880020862075,4.655816207429557,5.101944412772906,5.548072618116255
2.005394477847906,2.455341658940849,2.9052888400337924,3.355236021126736,3.805183202219679,4.255130383312622,4.705077564405566,5.155024745498509,5.604971926591452
2.0200540863721343,2.47526895603408,2.930483825696026,3.3856986953579713,3.840913565019917,4.296128434681863,4.751343304343808,5.206558174005754,5.6617730436677
2.0066845542295577,2.4670140457398575,2.927343537250157,3.3876730287604566,3.8480025202707564,4.308332011781056,4.768661503291355,5.228990994801655,5.689320486311955
1.9979107226455568,2.4469770192568556,2.8960433158681544,3.345109612479453,3.7941759090907516,4.2432422057020505,4.692308502313349,5.141374798924648,5.5904410955359465
1.9619619216428472,2.4080349108154278,2.8541078999880085,3.300180889160589,3.746253878333169,4.1923268675057495,4.638399856678331,5.084472845850911,5.530545835023491
1.9862921904476525,2.422333471972935,2.8583747534982176,3.2944160350234997,3.730457316548782,4.166498598074065,4.602539879599347,5.03858116112463,5.474622442649912
2.0311222151835064,2.4688921699142155,2.906662124644924,3.3444320793756326,3.7822020341063416,4.219971988837051,4.657741943567759,5.095511898298468,5.533281853029177
1.950687310608881,2.389347206449546,2.8280071022902105,3.2666669981308756,3.7053268939715407,4.143986789812206,4.58264668565287,5.021306581493535,5.4599664773342
1.9713971329704416,2.411299552773205,2.8512019725759687,3.291104392378732,3.731006812181495,4.1709092319842584,4.610811651787023,5.050714071589786,5.490616491392549
1.9366085503094057,2.3872225973305214,2.837836644351637,3.2884506913727534,3.739064738393869,4.189678785414985,4.640292832436101,5.090906879457217,5.5415209264783325
1.889268487643038,2.35696807899052,2.8246676703380027,3.292367261685485,3.760066853032967,4.22776644438045,4.695466035727932,5.163165627075415,5.630865218422897
1.6979103038088492,2.1493763170747937,2.600842330340738,3.0523083436066827,3.5037743568726274,3.955240370138572,4.406706383404516,4.858172396670461,5.309638409936405
1.7496961621117844,2.1887045987589886,2.6277130354061926,3.0667214720533966,3.5057299087006006,3.9447383453478047,4.38374678199501,4.822755218642214,5.261763655289418
1.6335425424367205,2.080458208822795,2.5273738752088697,2.9742895415949446,3.4212052079810196,3.8681208743670945,4.315036540753169,4.7619522071392435,5.208867873525318
1.7155877702321722,2.17192755157449,2.6282673329168076,3.084607114259125,3.5409468956014427,3.9972866769437605,4.453626458286078,4.909966239628396,5.366306020970714
1.8739791579265843,2.300713212560183,2.7274472671937815,3.15418132182738,3.580915376460979,4.007649431094578,4.434383485728176,4.861117540361775,5.287851594995374
1.643760441470077,2.10276032014166,2.561760198813243,3.020760077484826,3.4797599561564088,3.9387598348279917,4.397759713499574,4.856759592171157,5.31575947084274
1.546029868771151,2.0082633354329236,2.4704968020946962,2.9327302687564694,3.394963735418242,3.8571972020800147,4.319430668741788,4.7816641354035605,5.243897602065333
1.7079448631624194,2.154912717714236,2.6018805722660523,3.0488484268178686,3.4958162813696854,3.9427841359215012,4.389751990473318,4.836719845025135,5.283687699576951
1.5625691450907873,2.0071814443295475,2.451793743568308,2.896406042807069,3.341018342045829,3.7856306412845893,4.23024294052335,4.674855239762111,5.119467539000871
1.3806055090880631,1.8408553252928783,2.3011051414976937,2.761354957702509,3.221604773907324,3.68185459011214,4.142104406316955,4.60235422252177,5.062604038726586
1.3883346224321669,1.8393652607760789,2.2903958991199906,2.7414265374639024,3.1924571758078146,3.643487814151726,4.094518452495638,4.54554909083955,4.996579729183462
1.5666730776541498,1.9931870102497062,2.419700942845263,2.846214875440819,3.2727288080363754,3.6992427406319317,4.125756673227489,4.552270605823045,4.978784538418601
1.3479129104415664,1.7940351216878359,2.240157332934105,2.686279544180375,3.1324017554266446,3.578523966672914,4.024646177919183,4.470768389165453,4.9168906004117225
1.4654927873595904,1.8913381514792569,2.317183515598923,2.7430288797185893,3.168874243838256,3.594719607957922,4.0205649720775885,4.446410336197255,4.872255700316921
1.268105944837221,1.7050274665715586,2.1419489883058964,2.5788705100402343,3.0157920317745717,3.45271355350891,3.8896350752432474,4.326556596977585,4.763478118711923
1.2750047226909935,1.7164742990722799,2.157943875453566,2.5994134518348524,3.0408830282161388,3.482352604597425,3.9238221809787115,4.365291757359998,4.806761333741284
1.1854964315393088,1.6230989513530716,2.0607014711668343,2.498303990980597,2.93590651079436,3.3735090306081226,3.8111115504218853,4.248714070235648,4.686316590049411
1.210032232863506,1.6446432246075249,2.079254216351544,2.513865208095563,2.9484761998395816,3.383087191583601,3.81769818332762,4.252309175071638,4.686920166815658
1.1831889860911524,1.625170799903338,2.0671526137155234,2.5091344275277088,2.9511162413398946,3.3930980551520795,3.8350798689642653,4.277061682776451,4.719043496588636
1.1790580107840778,1.6291595147709366,2.0792610187577956,2.5293625227446546,2.979464026731513,3.4295655307183726,3.879667034705231,4.32976853869209,4.779870042678949
1.1924440751159138,1.6313516480510022,2.070259220986091,2.509166793921179,2.9480743668562672,3.3869819397913554,3.8258895127264445,4.264797085661533,4.703704658596621
0.9946468952201932,1.446614095645253,1.8985812960703126,2.3505484964953722,2.802515696920432,3.2544828973454916,3.706450097770551,4.158417298195611,4.610384498620671
1.0226310785028625,1.4672921087705466,1.9119531390382307,2.3566141693059146,2.801275199573599,3.2459362298412833,3.690597260108967,4.135258290376651,4.579919320644335
0.8997658319080978,1.3553249075811638,1.8108839832542296,2.2664430589272957,2.7220021346003613,3.1775612102734274,3.6331202859464935,4.088679361619559,4.544238437292625
1.070881037521242,1.4946871466486216,1.918493255776001,2.3422993649033805,2.76610547403076,3.1899115831581395,3.613717692285519,4.037523801412899,4.461329910540278
1.0099807878957048,1.4612745086888057,1.9125682294819064,2.363861950275007,2.815155671068108,3.266449391861209,3.7177431126543095,4.169036833447411,4.620330554240511
1.0618245244610884,1.4954488831893202,1.929073241917552,2.3626976006457836,2.7963219593740156,3.2299463181022476,3.663570676830479,4.097195035558711,4.530819394286943
0.9181101845600445,1.3628224136675586,1.807534642775073,2.252246871882587,2.6969591009901013,3.1416713300976156,3.58638355920513,4.031095788312644,4.475808017420158
1.1108600268465103,1.5504198036535328,1.9899795804605551,2.4295393572675774,2.8690991340745997,3.308658910881622,3.748218687688645,4.1877784644956675,4.62733824130269
0.9145443209072864,1.3474869221072383,1.7804295233071903,2.213372124507142,2.6463147257070943,3.079257326907046,3.5121999281069978,3.94514252930695,4.378085130506902
0.9606843795679976,1.4164362773539227,1.872188175139848,2.3279400729257733,2.7836919707116987,3.2394438684976237,3.695195766283549,4.150947664069474,4.606699561855399
0.856624885097867,1.3013494067550129,1.746073928412159,2.190798450069305,2.635522971726451,3.0802474933835966,3.524972015040743,3.9696965366978887,4.4144210583550345
0.9672075499264904,1.395411173481868,1.8236147970372456,2.251818420592623,2.6800220441480005,3.108225667703378,3.536429291258756,3.9646329148141333,4.392836538369511
0.9882175416417556,1.4226131063207914,1.8570086709998272,2.291404235678863,2.7257998003578994,3.160195365036935,3.594590929715971,4.0289864943950064,4.463382059074043
0.8524118171886367,1.3040277691324957,1.7556437210763547,2.207259673020214,2.658875624964073,3.110491576907932,3.562107528851791,4.01372348079565,4.465339432739509
0.8279961527892926,1.2832315894973723,1.738467026205452,2.1937024629135315,2.6489378996216115,3.104173336329691,3.5594087730377706,4.014644209745851,4.46987964645393
0.7036130634004354,1.1488629810004964,1.5941128986005575,2.0393628162006188,2.48461273380068,2.929862651400741,3.375112569000802,3.820362486600863,4.265612404200924
0.8664471555880481,1.3104009319208831,1.754354708253718,2.198308484586553,2.642262260919388,3.086216037252223,3.530169813585058,3.974123589917893,4.418077366250728
0.8442647861741833,1.2962434531921403,1.7482221202100976,2.2002007872280545,2.6521794542460118,3.1041581212639686,3.556136788281926,4.008115455299883,4.46009412231784
1.024846721236871,1.4520285958998524,1.879210470562834,2.3063923452258157,2.733574219888797,3.160756094551779,3.58793796921476,4.015119843877741,4.442301718540723
0.9712701939817748,1.408166402690779,1.845062611399783,2.281958820108787,2.7188550288177913,3.155751237526795,3.5926474462357993,4.029543654944804,4.466439863653807
0.8270195640835846,1.2729716193563811,1.7189236746291776,2.1648757299019743,2.6108277851747705,3.0567798404475672,3.502731895720364,3.94868395099316,4.394636006265957
0.9379260374252576,1.377244499018748,1.8165629606122384,2.2558814222057286,2.6951998837992193,3.13451834539271,3.5738368069862,4.01315526857969,4.452473730173181
0.8469654297225003,1.2836888705392453,1.72041231135599,2.157135752172735,2.5938591929894796,3.0305826338062243,3.4673060746229694,3.9040295154397144,4.340752956256459
0.8635484981412006,1.2916465739018255,1.7197446496624502,2.147842725423075,2.5759408011837,3.0040388769443247,3.4321369527049495,3.860235028465574,4.288333104226199
0.7897312343132253,1.2275080207689553,1.665284807224685,2.1030615936804153,2.540838380136145,2.978615166591875,3.4163919530476052,3.854168739503335,4.291945525959065
0.9353233816255764,1.3839794118652062,1.832635442104836,2.2812914723444657,2.7299475025840954,3.1786035328237254,3.627259563063355,4.075915593302986,4.524571623542615
1.0512352549177408,1.481689549418535,1.912143843919329,2.342598138420123,2.7730524329209176,3.2035067274217117,3.633961021922506,4.0644153164233,4.494869610924094
0.8495108136531193,1.2939205233957058,1.7383302331382924,2.182739942880879,2.6271496526234657,3.0715593623660524,3.5159690721086383,3.960378781851225,4.404788491593812
1.0260619477591093,1.4700254452001897,1.9139889426412702,2.35795244008235,2.8019159375234306,3.245879434964511,3.6898429324055915,4.133806429846672,4.577769927287752
0.827917081126554,1.2876551094357191,1.7473931377448841,2.207131166054049,2.666869194363214,3.1266072226723796,3.5863452509815446,4.046083279290709,4.5058213075998745
0.7644184682279226,1.2359187731269048,1.7074190780258869,2.178919382924869,2.650419687823851,3.1219199927228334,3.5934202976218157,4.064920602520798,4.53642090741978
0.9278002166716997,1.3646156340624187,1.801431051453138,2.2382464688438573,2.6750618862345763,3.1118773036252954,3.548692721016015,3.985508138406734,4.422323555797453
0.8426784714043144,1.2918665256331479,1.7410545798619812,2.1902426340908145,2.639430688319648,3.0886187425484817,3.537806796777315,3.9869948510061484,4.436182905234982
0.8456065692799167,1.2897952965252824,1.733984023770648,2.1781727510160134,2.622361478261379,3.066550205506745,3.51073893275211,3.954927659997476,4.399116387242842
0.7938628793541728,1.2375745614150835,1.681286243475994,2.124997925536905,2.5687096075978153,3.012421289658726,3.456132971719637,3.8998446537805473,4.343556335841458
0.8154486613409859,1.2588368232842027,1.7022249852274194,2.1456131471706357,2.5890013091138524,3.032389471057069,3.475777633000286,3.9191657949435026,4.362553956886719
0.8929147561628437,1.3323644219521755,1.7718140877415074,2.2112637535308393,2.650713419320171,3.090163085109503,3.529612750898835,3.9690624166881667,4.408512082477499
0.6652474898375713,1.1269121537382976,1.5885768176390236,2.0502414815397496,2.511906145440476,2.973570809341202,3.435235473241928,3.896900137142654,4.35856480104338
0.7297527709661594,1.1782715875252232,1.6267904040842869,2.0753092206433505,2.5238280372024144,2.972346853761478,3.420865670320542,3.8693844868796052,4.317903303438669
0.8737372047716416,1.3097759946061054,1.7458147844405691,2.181853574275033,2.6178923641094967,3.05393115394396,3.489969943778424,3.926008733612888,4.362047523447352
0.6645882207207,1.1339295091681316,1.6032707976155631,2.072612086062995,2.541953374510426,3.011294662957858,3.4806359514052896,3.949977239852721,4.419318528300153
0.8649247850674566,1.3039428334996193,1.742960881931782,2.1819789303639445,2.620996978796107,3.06001502722827,3.4990330756604324,3.938051124092595,4.377069172524758
0.8381353940664709,1.2877251167727275,1.7373148394789841,2.1869045621852408,2.636494284891498,3.0860840075977545,3.535673730304011,3.9852634530102677,4.434853175716524
0.7971863185009483,1.2380721608452216,1.678958003189495,2.1198438455337683,2.5607296878780414,3.0016155302223146,3.4425013725665883,3.8833872149108615,4.324273057255135
0.6902258321936808,1.1356383087312873,1.5810507852688938,2.0264632618065,2.4718757383441066,2.917288214881713,3.3627006914193194,3.808113167956926,4.253525644494532
0.691613251358718,1.1456840208981696,1.599754790437621,2.0538255599770725,2.507896329516524,2.9619670990559754,3.416037868595427,3.8701086381348784,4.32417940767433
0.8372105590310026,1.2799961778739446,1.7227817967168868,2.165567415559829,2.608353034402771,3.051138653245713,3.4939242720886554,3.9367098909315974,4.379495509774539
0.8420557482444462,1.2859932835089625,1.729930818773479,2.1738683540379955,2.617805889302512,3.061743424567028,3.505680959831545,3.949618495096061,4.393556030360577
0.7048555824257352,1.1662505146865692,1.6276454469474029,2.089040379208237,2.5504353114690703,3.0118302437299045,3.4732251759907387,3.934620108251572,4.396015040512406
0.6925563377248861,1.1399958611637944,1.5874353846027023,2.0348749080416106,2.4823144314805186,2.929753954919427,3.377193478358335,3.8246330017972427,4.272072525236151
0.8481920973411061,1.2908292770406038,1.7334664567401015,2.176103636439599,2.6187408161390966,3.061377995838594,3.5040151755380924,3.94665235523759,4.389289534937087
0.7910904523334232,1.2318184328449477,1.6725464133564723,2.1132743938679965,2.554002374379521,2.9947303548910456,3.43545833540257,3.8761863159140946,4.316914296425619
0.8946826684068778,1.3297013662928845,1.7647200641788912,2.199738762064898,2.6347574599509045,3.069776157836911,3.504794855722918,3.9398135536089245,4.374832251494931
0.8929547461136524,1.3444004904670934,1.7958462348205342,2.2472919791739754,2.698737723527416,3.150183467880857,3.6016292122342977,4.053074956587738,4.504520700941179
0.8758616795547509,1.314153619207917,1.7524455588610834,2.19073749851425,2.629029438167416,3.0673213778205826,3.505613317473748,3.9439052571269144,4.382197196780081
0.9349248645718152,1.3627167535718627,1.7905086425719101,2.2183005315719577,2.646092420572005,3.0738843095720525,3.5016761985721,3.9294680875721473,4.357259976572195
0.9302285597007812,1.3598156189784347,1.7894026782560881,2.2189897375337417,2.6485767968113954,3.078163856089049,3.507750915366702,3.9373379746443558,4.366925033922009
0.8498891311980448,1.3026964692278544,1.7555038072576639,2.2083111452874737,2.661118483317283,3.1139258213470926,3.566733159376902,4.0195404974067115,4.472347835436521
0.7334893655537964,1.1906758472551382,1.6478623289564798,2.105048810657822,2.562235292359163,3.019421774060505,3.476608255761847,3.933794737463188,4.39098121916453
0.9563704392371536,1.376457504033837,1.7965445688305202,2.2166316336272036,2.636718698423887,3.05680576322057,3.4768928280172533,3.8969798928139365,4.31706695761062
0.8453151986677084,1.3029502632456307,1.760585327823553,2.218220392401475,2.6758554569793973,3.1334905215573197,3.5911255861352416,4.048760650713164,4.506395715291086
0.91129811589863,1.360037371505321,1.8087766271120116,2.2575158827187023,2.7062551383253934,3.1549943939320837,3.603733649538775,4.052472905145466,4.501212160752156
1.0627107629550676,1.4810523160650801,1.8993938691750927,2.317735422285105,2.7360769753951173,3.15441852850513,3.5727600816151424,3.991101634725155,4.409443187835167
0.9167071894790744,1.3593111019111048,1.8019150143431353,2.2445189267751653,2.6871228392071957,3.129726751639226,3.5723306640712567,4.014934576503287,4.457538488935318
0.8418574640839517,1.3011140868593467,1.7603707096347416,2.2196273324101368,2.678883955185532,3.138140577960927,3.5973972007363217,4.056653823511716,4.515910446287112
0.8045752459950439,1.2539198251575452,1.7032644043200462,2.1526089834825477,2.6019535626450487,3.0512981418075498,3.500642720970051,3.949987300132552,4.399331879295053
0.7307141759676492,1.2049958072307572,1.6792774384938651,2.153559069756973,2.627840701020081,3.102122332283189,3.576403963546297,4.050685594809405,4.524967226072513
0.9575744188537728,1.407144786092519,1.8567151533312651,2.3062855205700115,2.7558558878087576,3.2054262550475037,3.6549966222862498,4.104566989524996,4.554137356763742
0.8540434991539556,1.2968195856618014,1.7395956721696473,2.182371758677493,2.6251478451853387,3.0679239316931843,3.510700018201031,3.9534761047088764,4.396252191216722
0.8941316006774301,1.3286782735632934,1.763224946449157,2.19777161933502,2.6323182922208836,3.066864965106747,3.5014116379926103,3.9359583108784735,4.370504983764337
0.7751470591477799,1.200301520623923,1.625455982100066,2.050610443576209,2.475764905052352,2.900919366528495,3.3260738280046382,3.7512282894807814,4.1763827509569245
0.6521688613694238,1.1043882341406706,1.5566076069119172,2.008826979683164,2.4610463524544106,2.9132657252256577,3.3654850979969044,3.817704470768151,4.269923843539398
0.8474543222303528,1.2746070465497479,1.701759770869143,2.128912495188538,2.556065219507933,2.983217943827328,3.410370668146723,3.8375233924661183,4.264676116785513
0.7861516279236347,1.2238492626743531,1.6615468974250716,2.09924453217579,2.536942166926509,2.974639801677227,3.4123374364279457,3.850035071178664,4.287732705929383
0.8805173026507983,1.3233784029526714,1.7662395032545446,2.2091006035564176,2.6519617038582908,3.094822804160164,3.537683904462037,3.9805450047639104,4.423406105065784
0.7723595075780898,1.2219212739229528,1.6714830402678158,2.121044806612679,2.5706065729575416,3.020168339302405,3.469730105647268,3.9192918719921304,4.368853638336994
0.6716176970669792,1.1247817878799986,1.577945878693018,2.031109969506037,2.4842740603190565,2.937438151132076,3.3906022419450954,3.843766332758115,4.296930423571134
0.6149327917593713,1.0740735162044373,1.533214240649503,1.9923549650945689,2.4514956895396347,2.9106364139847005,3.3697771384297663,3.828917862874832,4.288058587319898
0.6775284792053783,1.1213947035463643,1.56526092788735,2.009127152228336,2.4529933765693217,2.8968596009103074,3.3407258252512935,3.7845920495922796,4.228458273933265
0.6291276294052162,1.0613698102838458,1.4936119911624752,1.9258541720411049,2.358096352919734,2.790338533798364,3.222580714676994,3.654822895555623,4.087065076434253
0.5798021350714835,1.0298669595357475,1.4799317840000112,1.9299966084642752,2.380061432928539,2.830126257392803,3.280191081857067,3.7302559063213305,4.180320730785595
