RAIN_0,RAIN_1,RAIN_2,RAIN_3,RAIN_4,RAIN_5,RAIN_6,RAIN_7,RAIN_8,RAIN_9,RAIN_10,RAIN_11,RAIN_12
-3.353203555432015,-2.5437965735645127,-1.73438959169701,-0.9249826098295073,-0.11557562796200482,0.6938313539054977,1.5032383357730006,2.3126453176405026,3.1220522995080056,3.9314592813755085,4.74086626324301,5.550273245110512,6.359680226978016
-3.092116385811486,-2.3596304554345413,-1.6271445250575964,-0.8946585946806516,-0.1621726643037067,0.5703132660732382,1.302799196450183,2.035285126827128,2.767771057204073,3.5002569875810177,4.232742917957962,4.965228848334906,5.697714778711852
-3.2181907345781675,-2.449839130670219,-1.6814875267622706,-0.9131359228543223,-0.14478431894637378,0.6235672849615748,1.3919188888695229,2.1602704927774714,2.92862209668542,3.6969737005933685,4.465325304501317,5.233676908409265,6.002028512317214
-3.369228593119393,-2.6036521855434245,-1.8380757779674561,-1.0724993703914878,-0.30692296281551945,0.4586534447604489,1.2242298523364172,1.9898062599123851,2.755382667488354,3.5209590750643227,4.286535482640291,5.052111890216258,5.817688297792227
-3.101716777628769,-2.3589179706312318,-1.6161191636336942,-0.8733203566361567,-0.1305215496386194,0.6122772573589179,1.3550760643564557,2.0978748713539925,2.8406736783515303,3.583472485349068,4.326271292346605,5.069070099344143,5.81186890634168
-3.357750431186417,-2.616880571766119,-1.8760107123458212,-1.1351408529255234,-0.3942709935052253,0.3465988659150727,1.0874687253353703,1.8283385847556688,2.5692084441759664,3.310078303596264,4.050948163016562,4.7918180224368605,5.532687881857157
-3.459734683308119,-2.6593241708224995,-1.8589136583368802,-1.0585031458512608,-0.25809263336564126,0.5423178791199779,1.3427283916055974,2.143138904091217,2.9435494165768366,3.743959929062456,4.544370441548075,5.344780954033695,6.145191466519314
-3.314978501838343,-2.5256637435629132,-1.7363489852874836,-0.947034227012054,-0.15771946873662435,0.6315952895388053,1.420910047814235,2.210224806089665,2.999539564365094,3.7888543226405234,4.578169080915954,5.367483839191383,6.156798597466812
-3.099861075836319,-2.3581115762399687,-1.6163620766436182,-0.8746125770472677,-0.1328630774509172,0.6088864221454333,1.3506359217417838,2.0923854213381343,2.834134920934485,3.5758844205308353,4.317633920127186,5.059383419723536,5.801132919319887
-3.382338318183901,-2.615060910203981,-1.8477835022240605,-1.0805060942441402,-0.3132286862642202,0.4540487217156999,1.2213261296956204,1.9886035376755404,2.7558809456554605,3.5231583536353805,4.290435761615301,5.057713169595221,5.824990577575141
-3.710601586415724,-2.945487670997393,-2.180373755579062,-1.415259840160731,-0.6501459247424002,0.11496799067593066,0.880081906094262,1.6451958215125928,2.4103097369309237,3.1754236523492545,3.9405375677675853,4.7056514831859175,5.470765398604248
-3.7206041591359313,-2.92386614713935,-2.127128135142769,-1.3303901231461874,-0.533652111149606,0.2630859008469755,1.0598239128435565,1.8565619248401384,2.6532999368367194,3.4500379488333004,4.246775960829883,5.043513972826464,5.840251984823045
-4.084097156712469,-3.295003617400654,-2.5059100780888395,-1.7168165387770253,-0.9277229994652108,-0.13862946015339617,0.650464079158418,1.439557618470233,2.228651157782047,3.0177446970938613,3.8068382364056763,4.5959317757174905,5.385025315029305
-3.9214282009968655,-3.125901264765907,-2.3303743285349476,-1.534847392303989,-0.7393204560730302,0.05620648015792851,0.8517334163888877,1.647260352619846,2.442787288850805,3.2383142250817643,4.033841161312722,4.82936809754368,5.62489503377464
-3.723548385126581,-2.9577738932104287,-2.191999401294277,-1.4262249093781247,-0.6604504174619725,0.10532407445417968,0.8710985663703315,1.636873058286484,2.402647550202636,3.1684220421187876,3.9341965340349403,4.699971025951093,5.465745517867244
-3.699093356626412,-2.928865132022699,-2.158636907418986,-1.3884086828152733,-0.6181804582115604,0.15204776639215245,0.9222759909958653,1.6925042155995782,2.462732440203291,3.232960664807004,4.003188889410717,4.77341711401443,5.543645338618143
-3.5484307045491925,-2.7888580343463114,-2.02928536414343,-1.2697126939405488,-0.5101400237376676,0.24943264646521346,1.009005316668095,1.7685779868709761,2.528150657073857,3.2877233272767383,4.047295997479619,4.806868667682501,5.566441337885383
-3.7908483111253903,-3.044187340826609,-2.2975263705278284,-1.5508654002290472,-0.804204429930266,-0.05754345963148477,0.689117510667296,1.4357784809660772,2.1824394512648584,2.9291004215636396,3.675761391862421,4.4224223621612015,5.169083332459982
-3.5066293640757347,-2.7566462162518963,-2.0066630684280584,-1.25667992060422,-0.5066967727803817,0.24328637504345663,0.9932695228672945,1.7432526706911333,2.4932358185149712,3.243218966338809,3.993202114162648,4.743185261986486,5.493168409810323
-3.619734478855683,-2.877620014982533,-2.1355055511093832,-1.3933910872362332,-0.6512766233630831,0.09083784051006694,0.8329523043832165,1.575066768256367,2.3171812321295167,3.0592956960026663,3.8014101598758168,4.543524623748967,5.2856390876221155
-3.659403891046409,-2.8650722898647745,-2.0707406886831397,-1.2764090875015053,-0.4820774863198709,0.31225411486176347,1.1065857160433983,1.9009173172250322,2.695248918406667,3.489580519588302,4.283912120769935,5.078243721951569,5.872575323133205
-3.7683192789381263,-2.992153347213697,-2.215987415489268,-1.4398214837648386,-0.6636555520404093,0.11251037968402011,0.888676311408449,1.6648422431328789,2.441008174857308,3.2171741065817367,3.9933400383061666,4.769505970030597,5.545671901755025
-3.749184088154471,-2.944321501429567,-2.1394589147046634,-1.3345963279797597,-0.529733741254856,0.27512884547004735,1.0799914321949515,1.8848540189198557,2.689716605644759,3.4945791923696623,4.299441779094566,5.104304365819471,5.909166952544374
-3.460013577721762,-2.6904569597933032,-1.9209003418648443,-1.1513437239363853,-0.38178710600792654,0.3877695119205322,1.1573261298489914,1.9268827477774497,2.696439365705909,3.465995983634368,4.235552601562826,5.005109219491285,5.774665837419745
-3.6010431817840884,-2.8374647351771687,-2.0738862885702494,-1.3103078419633296,-0.5467293953564099,0.2168490512505099,0.9804274978574292,1.7440059444643494,2.5075843910712687,3.271162837678188,4.034741284285108,4.798319730892027,5.561898177498946
-3.8287522501060174,-3.05950901826416,-2.290265786422303,-1.5210225545804463,-0.7517793227385892,0.017463909103268005,0.7867071409451247,1.555950372786982,2.325193604628839,3.0944368364706962,3.8636800683125534,4.63292330015441,5.402166531996267
-3.682811938753257,-2.887367959326341,-2.0919239798994247,-1.2964800004725086,-0.5010360210455924,0.2944079583813237,1.0898519378082399,1.885295917235156,2.680739896662072,3.4761838760889883,4.271627855515904,5.067071834942819,5.862515814369736
-3.088107815196548,-2.35328317594035,-1.6184585366841524,-0.8836338974279547,-0.14880925817175683,0.5860153810844411,1.3208400203406385,2.0556646595968364,2.7904892988530343,3.525313938109232,4.26013857736543,4.994963216621628,5.7297878558778255
-3.1488342204616986,-2.41421299803971,-1.6795917756177212,-0.9449705531957324,-0.21034933077374385,0.5242718916482447,1.2588931140702337,1.9935143364922219,2.728135558914211,3.4627567813362,4.197378003758188,4.931999226180177,5.666620448602166
-3.409624385370323,-2.647386619962207,-1.8851488545540906,-1.1229110891459744,-0.3606733237378581,0.4015644416702582,1.1638022070783745,1.9260399724864907,2.688277737894607,3.4505155033027233,4.2127532687108395,4.974991034118956,5.737228799527072
-3.2215873863528706,-2.4506522208780464,-1.6797170554032221,-0.9087818899283979,-0.1378467244535737,0.6330884410212505,1.4040236064960747,2.1749587719708985,2.945893937445723,3.716829102920548,4.487764268395372,5.258699433870195,6.0296345993450196
-3.279984979077582,-2.5236321389565957,-1.7672792988356092,-1.0109264587146227,-0.2545736185936365,0.5017792215273498,1.2581320616483365,2.0144849017693223,2.770837741890309,3.5271905820112956,4.283543422132281,5.039896262253267,5.796249102374254
-3.167182073203896,-2.4118281447314684,-1.656474216259041,-0.9011202877866133,-0.14576635931418558,0.6095875691582422,1.3649414976306695,2.1202954261030977,2.875649354575525,3.6310032830479524,4.38635721152038,5.1417111399928075,5.897065068465235
-3.7850658670472734,-2.9889498848021767,-2.19283390255708,-1.3967179203119828,-0.6006019380668861,0.1955140441782106,0.9916300264233078,1.787746008668404,2.583861990913501,3.3799779731585984,4.176093955403695,4.972209937648791,5.768325919893889
-3.4307726645651497,-2.645682165810221,-1.8605916670552924,-1.075501168300364,-0.29041066954543515,0.4946798292094936,1.279770327964422,2.064860826719351,2.8499513254742794,3.6350418242292077,4.420132322984137,5.205222821739066,5.990313320493994
-2.8057436744970063,-2.0743240408106787,-1.3429044071243508,-0.6114847734380229,0.1199348602483048,0.8513544939346325,1.5827741276209606,2.314193761307288,3.045613394993616,3.777033028679944,4.508452662366271,5.2398722960525985,5.9712919297389275
-3.182914988076127,-2.4156636726663785,-1.6484123572566298,-0.8811610418468812,-0.11390972643713271,0.6533415889726157,1.4205929043823646,2.1878442197921126,2.9550955352018615,3.7223468506116104,4.489598166021358,5.256849481431106,6.024100796840856
-3.5708591849986333,-2.7854158886370537,-1.9999725922754743,-1.214529295913895,-0.4290859995523153,0.3563572968092643,1.1418005931708435,1.927243889532423,2.7126871858940027,3.4981304822555823,4.283573778617162,5.06901707497874,5.85446037134032
-3.4551337027391766,-2.6474846928154596,-1.8398356828917426,-1.0321866729680256,-0.22453766304430856,0.583111346879408,1.3907603568031255,2.198409366726843,3.0060583766505595,3.813707386574276,4.621356396497992,5.429005406421711,6.236654416345427
-3.0758966731854787,-2.328417069110747,-1.580937465036015,-0.8334578609612833,-0.08597825688655147,0.6615013471881803,1.4089809512629121,2.156460555337644,2.9039401594123757,3.6514197634871075,4.398899367561839,5.146378971636571,5.8938585757113024
-3.511032951452089,-2.7381393476320706,-1.9652457438120525,-1.1923521399920345,-0.4194585361720162,0.35343506764800203,1.1263286714680198,1.8992222752880386,2.6721158791080564,3.445009482928074,4.217903086748093,4.990796690568111,5.7636902943881285
-3.514003135911309,-2.738540101714845,-1.9630770675183806,-1.1876140333219163,-0.41215099912545217,0.36331203507101195,1.1387750692674765,1.9142381034639402,2.6897011376604048,3.4651641718568693,4.2406272060533325,5.016090240249797,5.791553274446262
-3.653244823699832,-2.85350252554524,-2.053760227390648,-1.2540179292360567,-0.45427563108146485,0.345466667073127,1.1452089652277184,1.9449512633823103,2.744693561536902,3.544435859691494,4.344178157846086,5.143920456000678,5.943662754155269
-3.4668747691651864,-2.6756349686722034,-1.8843951681792204,-1.0931553676862373,-0.3019155671932543,0.48932423329972874,1.2805640337927118,2.071803834285695,2.863043634778678,3.654283435271661,4.445523235764644,5.236763036257627,6.02800283675061
-3.5507407719853257,-2.7696614077319155,-1.9885820434785055,-1.2075026792250956,-0.4264233149716854,0.3546560492817248,1.1357354135351345,1.9168147777885451,2.697894142041955,3.4789735062953646,4.260052870548775,5.041132234802185,5.822211599055595
-3.500870153006939,-2.702384195693696,-1.9038982383804524,-1.105412281067209,-0.30692632375396567,0.49155963355927756,1.2900455908725212,2.0885315481857645,2.8870175054990077,3.685503462812251,4.483989420125495,5.282475377438738,6.080961334751981
-3.338178415464609,-2.583866244157597,-1.8295540728505848,-1.0752419015435728,-0.3209297302365606,0.43338244107045165,1.1876946123774634,1.942006783684476,2.696318954991488,3.4506311262984997,4.204943297605512,4.959255468912524,5.7135676402195354
-3.73437030006346,-2.9170727096422295,-2.099775119220999,-1.2824775287997685,-0.465179938378538,0.3521176520426921,1.169415242463923,1.986712832885154,2.804010423306384,3.621308013727614,4.438605604148844,5.255903194570076,6.073200784991306
-3.137905155519602,-2.375274716487783,-1.6126442774559637,-0.8500138384241445,-0.08738339939232542,0.6752470396394936,1.437877478671313,2.2005079177031317,2.963138356734951,3.7257687957667707,4.488399234798589,5.251029673830407,6.013660112862228
-3.6005011655691908,-2.8111130263030133,-2.021724887036836,-1.2323367477706588,-0.44294860850448137,0.3464395307616961,1.135827670027873,1.925215809294051,2.714603948560228,3.503992087826405,4.293380227092583,5.082768366358761,5.872156505624937
-3.4537954748708724,-2.7049144467783575,-1.9560334186858424,-1.2071523905933272,-0.45827136250081235,0.29060966559170254,1.0394906936842179,1.7883717217767328,2.5372527498692476,3.2861337779617625,4.035014806054278,4.783895834146792,5.532776862239308
-3.405671933890667,-2.6356778546431627,-1.8656837753956586,-1.0956896961481544,-0.3256956169006502,0.444298462346854,1.2142925415943582,1.9842866208418624,2.7542807000893665,3.5242747793368707,4.294268858584375,5.06426293783188,5.834257017079383
-3.6188599340427,-2.8594468476142443,-2.100033761185789,-1.340620674757333,-0.5812075883288772,0.17820549809957864,0.937618584528034,1.6970316709564899,2.4564447573849457,3.2158578438134016,3.9752709302418574,4.734684016670313,5.494097103098769
-3.222063163489549,-2.442822598320924,-1.6635820331522988,-0.8843414679836736,-0.10510090281504869,0.6741396623535763,1.4533802275222016,2.232620792690826,3.0118613578594515,3.791101923028077,4.570342488196701,5.3495830533653255,6.128823618533952
-3.622802837705718,-2.8642329977999434,-2.1056631578941687,-1.347093317988394,-0.5885234780826192,0.17004636182315558,0.9286162017289303,1.687186041634705,2.44575588154048,3.2043257214462546,3.9628955613520294,4.721465401257804,5.480035241163579
-3.4044568818490863,-2.6284377699418133,-1.8524186580345403,-1.0763995461272673,-0.3003804342199943,0.47563867768727874,1.2516577895945518,2.0276769015018252,2.803696013409098,3.5797151253163704,4.355734237223643,5.131753349130918,5.90777246103819
-3.7966317319476426,-2.9843363738332536,-2.1720410157188645,-1.3597456576044755,-0.5474502994900865,0.2648450586243021,1.0771404167386915,1.889435774853081,2.7017311329674696,3.514026491081858,4.326321849196247,5.138617207310637,5.950912565425026
-3.613048117614395,-2.839825820304238,-2.066603522994081,-1.293381225683924,-0.5201589283737671,0.2530633689363899,1.026285666246547,1.7995079635567035,2.572730260866861,3.3459525581770184,4.119174855487175,4.892397152797331,5.665619450107489
-3.065418802603021,-2.3154814120570832,-1.5655440215111456,-0.8156066309652079,-0.06566924041927003,0.6842681501266679,1.4342055406726053,2.184142931218543,2.934080321764481,3.684017712310419,4.433955102856357,5.183892493402293,5.933829883948231
-3.4305146246850584,-2.657527151412888,-1.8845396781407178,-1.1115522048685476,-0.3385647315963771,0.4344227416757933,1.2074102149479633,1.9803976882201337,2.753385161492304,3.5263726347644746,4.299360108036645,5.072347581308815,5.8453350545809855
-3.308931321873195,-2.5604648104917946,-1.811998299110394,-1.0635317877289934,-0.31506527634759296,0.43340123503380745,1.1818677464152083,1.9303342577966083,2.678800769178009,3.42726728055941,4.17573379194081,4.92420030332221,5.672666814703612
-3.582636588493157,-2.803982586264869,-2.025328584036581,-1.2466745818082932,-0.4680205795800054,0.3106334226482823,1.0892874248765705,1.8679414271048578,2.646595429333146,3.425249431561434,4.203903433789721,4.982557436018009,5.761211438246297
-3.604490269512152,-2.842808670779173,-2.0811270720461934,-1.3194454733132144,-0.5577638745802354,0.20391772415274367,0.9655993228857231,1.7272809216187022,2.488962520351681,3.25064411908466,4.012325717817639,4.77400731655062,5.535688915283599
-3.6325121346688336,-2.8721387588461513,-2.111765383023469,-1.3513920072007868,-0.5910186313781045,0.16935474444457776,0.92972812026726,1.6901014960899419,2.4504748719126246,3.2108482477353073,3.971221623557989,4.731594999380671,5.491968375203354
-3.230712235566479,-2.505254488821342,-1.7797967420762049,-1.0543389953310678,-0.32888124858593093,0.3965764981592059,1.1220342449043432,1.8474919916494796,2.572949738394617,3.2984074851397542,4.023865231884891,4.749322978630028,5.474780725375165
-3.7605044604614335,-2.9473185224162277,-2.134132584371022,-1.3209466463258166,-0.5077607082806108,0.3054252297645945,1.1186111678098003,1.931797105855006,2.744983043900212,3.5581689819454176,4.3713549199906225,5.184540858035829,5.997726796081034
-3.4146481005951146,-2.6198990597455927,-1.8251500188960708,-1.0304009780465488,-0.23565193719702693,0.559097103652495,1.353846144502017,2.1485951853515384,2.9433442262010607,3.738093267050583,4.532842307900104,5.3275913487496265,6.122340389599149
-3.445876863884642,-2.6783395362578672,-1.910802208631092,-1.143264881004317,-0.37572755337754193,0.391809774249233,1.1593471018760084,1.926884429502783,2.6944217571295583,3.4619590847563337,4.229496412383108,4.997033740009883,5.764571067636659
-3.8112369344708,-2.9998136121101973,-2.188390289749594,-1.3769669673889915,-0.5655436450283888,0.24587967733221427,1.057302999692817,1.8687263220534196,2.6801496444140223,3.491572966774625,4.302996289135228,5.11441961149583,5.925842933856433
-3.258542700324024,-2.465331083772562,-1.6721194672211006,-0.8789078506696391,-0.08569623411817728,0.7075153824332845,1.5007269989847458,2.2939386155362076,3.0871502320876694,3.880361848639131,4.673573465190593,5.466785081742054,6.259996698293516
-3.236475934481383,-2.47689476914419,-1.717313603806997,-0.957732438469804,-0.19815127313261094,0.5614298922045822,1.3210110575417748,2.0805922228789684,2.840173388216161,3.5997545535533537,4.359335718890547,5.11891688422774,5.878498049564932
-3.124728596661561,-2.3611662575887173,-1.5976039185158732,-0.8340415794430291,-0.07047924037018527,0.6930830987026586,1.456645437775503,2.220207776848347,2.9837701159211907,3.7473324549940346,4.510894794066878,5.274457133139722,6.038019472212567
-3.3536178260249585,-2.5408108955358717,-1.728003965046785,-0.9151970345576985,-0.10239010406861171,0.7104168264204747,1.5232237569095615,2.3360306873986483,3.148837617887735,3.961644548376822,4.774451478865908,5.587258409354995,6.400065339844081
-3.302231436748616,-2.5504446947546264,-1.7986579527606368,-1.0468712107666471,-0.2950844687726577,0.4567022732213317,1.2084890152153216,1.9602757572093106,2.7120624992033004,3.4638492411972903,4.215635983191279,4.967422725185268,5.719209467179259
-3.563607791966864,-2.7471453322898616,-1.930682872612859,-1.1142204129358566,-0.29775795325885435,0.5187045064181479,1.3351669660951506,2.1516294257721524,2.968091885449155,3.784554345126158,4.60101680480316,5.4174792644801615,6.233941724157165
-3.39668332995579,-2.6445718227436155,-1.8924603155314408,-1.140348808319266,-0.3882373011070914,0.36387420610508325,1.115985713317258,1.8680972205294326,2.6202087277416073,3.372320234953782,4.124431742165957,4.876543249378132,5.628654756590306
-3.0878789443803805,-2.3105073415037336,-1.5331357386270865,-0.7557641357504394,0.021607467126207425,0.7989790700028543,1.5763506728795016,2.3537222757561485,3.1310938786327953,3.908465481509442,4.685837084386089,5.463208687262737,6.240580290139384
-3.4955287150484327,-2.709841432086933,-1.9241541491254328,-1.1384668661639328,-0.35277958320243297,0.43290769975906684,1.218594982720567,2.004282265682067,2.7899695486435667,3.5756568316050665,4.361344114566567,5.147031397528066,5.932718680489566
-3.2387302720684894,-2.481805679919898,-1.7248810877713068,-0.9679564956227154,-0.21103190347412415,0.545892688674467,1.3028172808230587,2.05974187297165,2.816666465120241,3.5735910572688323,4.330515649417423,5.087440241566016,5.844364833714607
-2.5674304945979465,-1.8339420095224779,-1.1004535244470095,-0.3669650393715411,0.3665234457039275,1.100011930779396,1.8335004158548642,2.5669889009303333,3.3004773860058014,4.03396587108127,4.767454356156739,5.500942841232208,6.234431326307675
-3.014799492921888,-2.2354018644766853,-1.4560042360314822,-0.6766066075862791,0.10279102085892378,0.8821886493041267,1.66158627774933,2.440983906194533,3.2203815346397358,3.9997791630849386,4.7791767915301415,5.558574419975345,6.337972048420548
