TMAX_0,TMAX_1,TMAX_2,TMAX_3,TMAX_4,TMAX_5,TMAX_6,TMAX_7,TMAX_8
-3.5347383429940176,-1.9647960600419743,-0.39485377708993097,1.1750885058621123,2.7450307888141556,4.3149730717661985,5.884915354718242,7.454857637670285,9.024799920622328
-3.9320775832567225,-2.2949157058013268,-0.657753828345931,0.9794080491094643,2.6165699265648605,4.253731804020257,5.890893681475651,7.528055558931047,9.165217436386444
-3.73222576610754,-2.1630021816857052,-0.5937785972638698,0.9754449871579651,2.5446685715798005,4.113892156001636,5.683115740423471,7.252339324845307,8.821562909267142
-4.336413149514753,-2.7155457062052086,-1.094678262895664,0.5261891804138807,2.147056623723425,3.76792406703297,5.388791510342514,7.009658953652059,8.630526396961603
-4.355418915161502,-2.738523008889416,-1.1216271026173303,0.49526880365475545,2.1121647099268417,3.729060616198927,5.345956522471013,6.9628524287430995,8.579748335015186
-4.846478016659368,-3.258842931004727,-1.6712078453500863,-0.08357275969544542,1.5040623259591959,3.091697411613837,4.6793324972684776,6.266967582923119,7.85460266857776
-4.705129728617775,-3.1461180063016796,-1.5871062839855838,-0.028094561669488094,1.5309171606466077,3.0899288829627034,4.648940605278799,6.207952327594894,7.766964049910991
-5.43055089326671,-3.811223367739807,-2.1918958422129045,-0.5725683166860014,1.0467592088409008,2.666086734367803,4.285414259894707,5.904741785421609,7.524069310948511
-5.499280887086334,-3.923356887973038,-2.3474328888597418,-0.7715088897464462,0.8044151093668503,2.380339108480147,3.9562631075934416,5.532187106706738,7.108111105820035
-5.976128461370647,-4.364661155822152,-2.7531938502736586,-1.1417265447251648,0.4697407608233295,2.081208066371823,3.692675371920317,5.304142677468811,6.915609983017306
-5.964711652074735,-4.314179836006463,-2.6636480199381927,-1.013116203869922,0.6374156121983496,2.2879474282666212,3.938479244334891,5.589011060403163,7.239542876471434
-6.104249957775506,-4.486921069492741,-2.869592181209976,-1.2522632929272106,0.3650655953555546,1.9823944836383198,3.599723371921085,5.21705226020385,6.8343811484866155
-6.698138196688952,-5.05387472135494,-3.4096112460209276,-1.7653477706869154,-0.12108429535290277,1.523179179981109,3.1674426553151216,4.811706130649134,6.455969605983147
-7.102434620595683,-5.463049482590578,-3.823664344585473,-2.184279206580368,-0.544894068575263,1.094491069429842,2.733876207434947,4.373261345440052,6.012646483445157
-7.183907410241038,-5.539594246358192,-3.8952810824753445,-2.2509679185924982,-0.606654754709651,1.0376584091731962,2.6819715730560416,4.326284736938889,5.970597900821736
-7.166106803013868,-5.597595481032592,-4.0290841590513145,-2.4605728370700373,-0.892061515088761,0.6764498068925153,2.2449611288737934,3.8134724508550697,5.381983772836346
-7.582386952486826,-6.008900893036758,-4.435414833586691,-2.861928774136623,-1.288442714686556,0.285043344763511,1.8585294042135798,3.432015463663647,5.005501523113714
-7.954312441097113,-6.350564983895042,-4.74681752669297,-3.143070069490899,-1.539322612288827,0.06442484491324496,1.6681723021153152,3.271919759317387,4.875667216519459
-8.016843593460882,-6.354342098389538,-4.6918406033181945,-3.029339108246851,-1.3668376131755071,0.2956638818958357,1.9581653769671803,3.620666872038525,5.283168367109868
-8.651202810666607,-7.011548805754627,-5.3718948008426475,-3.732240795930668,-2.0925867910186877,-0.4529327861067074,1.1867212188052711,2.8263752237172515,4.466029228629232
-8.681575039267157,-7.018100769617336,-5.354626499967515,-3.6911522303176945,-2.027677960667873,-0.3642036910180515,1.2992705786317682,2.9627448482815897,4.626219117931411
-8.49541061780163,-6.980297605416224,-5.465184593030819,-3.950071580645414,-2.434958568260008,-0.9198455558746019,0.5952674565108023,2.1103804688962082,3.625493481281614
-8.713616549508888,-7.140071955204662,-5.5665273609004355,-3.99298276659621,-2.4194381722919838,-0.8458935779877574,0.727651016316468,2.301195610620695,3.8747402049249207
-9.22941789615563,-7.59938540771315,-5.969352919270671,-4.339320430828191,-2.7092879423857115,-1.0792554539432313,0.550777034499248,2.1808095229417273,3.8108420113842065
-9.595066473917615,-7.972743755487479,-6.350421037057343,-4.7280983186272065,-3.10577560019707,-1.483452881766933,0.1388698366632024,1.7611925550933378,3.383515273523475
-9.299566560428254,-7.745501609322003,-6.191436658215752,-4.6373717071095015,-3.0833067560032505,-1.5292418048969996,0.024823146209250524,1.5788880973155024,3.1329530484217525
-10.237109838787362,-8.51960003223461,-6.802090225681858,-5.0845804191291055,-3.367070612576354,-1.6495608060236027,0.06794900052915054,1.785458807081902,3.5029686136346534
-9.570808630749935,-7.966765331923374,-6.362722033096812,-4.75867873427025,-3.154635435443688,-1.5505921366171265,0.05345116220943602,1.6574944610359967,3.2615377598625592
-9.456349966617282,-7.872911389851205,-6.289472813085128,-4.706034236319051,-3.1225956595529745,-1.5391570827868977,0.04428149397917913,1.627720070745255,3.2111586475113327
-9.921887909831538,-8.293369429432534,-6.664850949033532,-5.036332468634529,-3.4078139882355263,-1.7792955078365242,-0.15077702743752042,1.4777414529614834,3.1062599333604854
-9.827194834568443,-8.221851252102965,-6.616507669637486,-5.011164087172007,-3.4058205047065293,-1.8004769222410513,-0.19513333977557146,1.4102102426899066,3.0155538251553846
-9.716388033110992,-8.165083705366872,-6.613779377622752,-5.062475049878631,-3.511170722134511,-1.9598663943903913,-0.4085620666462706,1.1427422610978493,2.694046588841969
-10.34906977971132,-8.716566172402787,-7.084062565094255,-5.451558957785724,-3.819055350477192,-2.1865517431686605,-0.5540481358601284,1.0784554714484038,2.710959078756936
-10.127749467241204,-8.530524642880145,-6.933299818519086,-5.336074994158027,-3.7388501697969687,-2.1416253454359104,-0.5444005210748504,1.052824303286208,2.650049127647266
-10.16419183992197,-8.537802209078968,-6.911412578235968,-5.2850229473929655,-3.658633316549964,-2.0322436857069626,-0.4058540548639602,1.2205355759790404,2.8469252068220428
-10.67941171604087,-9.0223801274661,-7.36534853889133,-5.70831695031656,-4.05128536174179,-2.394253773167021,-0.73722218459225,0.9198094039825193,2.5768409925572886
-10.371029363497238,-8.8214691769928,-7.271908990488363,-5.722348803983926,-4.172788617479489,-2.6232284309750513,-1.073668244470614,0.4758919420338241,2.0254521285382605
-10.539636047286486,-8.898424443868981,-7.257212840451476,-5.616001237033972,-3.974789633616467,-2.3335780301989626,-0.692366426781458,0.9488451766360466,2.590056780053551
-10.83390318542048,-9.186851704116748,-7.539800222813017,-5.892748741509286,-4.245697260205555,-2.5986457789018242,-0.951594297598092,0.6954571837056402,2.3425086650093707
-10.86022076769633,-9.179007454535476,-7.497794141374625,-5.816580828213771,-4.135367515052919,-2.4541542018920666,-0.7729408887312132,0.9082724244296383,2.5894857375904916
-10.457700685413524,-8.855704664064561,-7.253708642715598,-5.651712621366634,-4.049716600017671,-2.447720578668708,-0.8457245573197447,0.7562714640292185,2.3582674853781818
-11.024598289371966,-9.330836930403223,-7.637075571434481,-5.943314212465738,-4.249552853496996,-2.555791494528254,-0.862030135559511,0.8317312234092302,2.5254925823779732
-10.769622735264443,-9.178268204334135,-7.586913673403825,-5.995559142473516,-4.404204611543207,-2.8128500806128987,-1.2214955496825883,0.3698589812477202,1.9612135121780288
-11.04664980179155,-9.357781220932301,-7.668912640073051,-5.980044059213802,-4.291175478354552,-2.6023068974953034,-0.9134383166360536,0.7754302642231963,2.464298845082446
-10.816679593595168,-9.217870091455278,-7.6190605893153895,-6.020251087175501,-4.421441585035611,-2.822632082895721,-1.223822580755833,0.37498692138405687,1.9737964235239467
-10.76285848126786,-9.205155768007998,-7.647453054748137,-6.0897503414882745,-4.532047628228413,-2.974344914968551,-1.4166422017086884,0.1410605115511725,1.6987632248110351
-10.825178487834826,-9.224462074006407,-7.62374566017799,-6.023029246349572,-4.422312832521154,-2.821596418692735,-1.220880004864318,0.3798364089640991,1.980552822792518
-10.02582623108567,-8.478618369903083,-6.9314105087204965,-5.38420264753791,-3.836994786355323,-2.289786925172736,-0.7425790639901493,0.8046287971924375,2.3518366583750243
-11.312649646594217,-9.644695983134278,-7.976742319674342,-6.3087886562144035,-4.640834992754466,-2.9728813292945286,-1.3049276658345903,0.36302599762534626,2.0309796610852846
-11.42907031159278,-9.84917363872112,-8.269276965849462,-6.689380292977804,-5.109483620106145,-3.5295869472344865,-1.949690274362828,-0.36979360149116935,1.2101030713804892
-11.06920710214327,-9.469361844565036,-7.8695165869868,-6.269671329408564,-4.669826071830329,-3.0699808142520935,-1.470135556673858,0.12970970090437817,1.7295549584826126
-11.34253151728525,-9.710881633938667,-8.079231750592083,-6.4475818672455,-4.815931983898917,-3.184282100552334,-1.5526322172057494,0.0790176661408335,1.7106675494874164
-11.533645262005692,-9.93014724361403,-8.32664922522237,-6.7231512068307095,-5.119653188439049,-3.516155170047387,-1.9126571516557274,-0.3091591332640675,1.294338885127594
-11.502801726050324,-9.87576585746163,-8.248729988872936,-6.621694120284242,-4.994658251695548,-3.3676223831068537,-1.74058651451816,-0.1135506459294664,1.5134852226592272
-11.609530068056134,-9.997869861859408,-8.386209655662682,-6.774549449465955,-5.162889243269229,-3.5512290370725026,-1.9395688308757748,-0.3279086246790488,1.2837515815176772
-11.47067558467986,-9.86604796053943,-8.261420336398997,-6.656792712258566,-5.052165088118135,-3.447537463977703,-1.8429098398372723,-0.23828221569683983,1.3663454084435909
-11.85468189768518,-10.23671014933507,-8.618738400984958,-7.000766652634846,-5.382794904284735,-3.7648231559346232,-2.1468514075845118,-0.5288796592344003,1.0890920891157112
-12.008996865292724,-10.356961703134537,-8.70492654097635,-7.052891378818163,-5.400856216659976,-3.7488210545017893,-2.0967858923436022,-0.4447507301854152,1.2072844319727718
-12.12434141456303,-10.533579785152202,-8.942818155741376,-7.352056526330548,-5.761294896919721,-4.170533267508894,-2.579771638098066,-0.9890100086872398,0.6017516207235882
-12.078908132915243,-10.405862034459288,-8.732815936003334,-7.059769837547378,-5.386723739091423,-3.713677640635467,-2.040631542179513,-0.3675854437235575,1.3054606547323981
-11.712156664617028,-10.10952310186279,-8.50688953910855,-6.904255976354311,-5.3016224136000725,-3.698988850845833,-2.096355288091594,-0.49372172533735537,1.1089118374168834
-12.457190115431986,-10.815114553891448,-9.17303899235091,-7.530963430810373,-5.888887869269835,-4.246812307729298,-2.6047367461887596,-0.9626611846482209,0.679414376892316
-12.292631447590518,-10.645666711488873,-8.998701975387231,-7.351737239285587,-5.704772503183943,-4.0578077670822985,-2.410843030980656,-0.7638782948790119,0.8830864412226322
-12.043601508029614,-10.453444814576764,-8.863288121123915,-7.273131427671065,-5.682974734218216,-4.0928180407653665,-2.5026613473125163,-0.9125046538596671,0.6776520395931822
-12.436319565147093,-10.82977960254962,-9.223239639952144,-7.616699677354671,-6.010159714757196,-4.403619752159722,-2.7970797895622486,-1.1905398269647733,0.4160001356327001
-12.61852901528371,-10.974430233507473,-9.330331451731237,-7.6862326699549985,-6.0421338881787605,-4.3980351064025225,-2.7539363246262862,-1.1098375428500482,0.5342612389261898
-12.80624380051053,-11.148708260070395,-9.49117271963026,-7.833637179190126,-6.176101638749992,-4.518566098309858,-2.8610305578697233,-1.2034950174295886,0.454040523010546
-12.743930891473424,-11.168786295981624,-9.593641700489822,-8.018497104998023,-6.443352509506223,-4.868207914014423,-3.2930633185226217,-1.717918723030822,-0.1427741275390222
-12.2857166378208,-10.694545425499827,-9.103374213178855,-7.512203000857882,-5.92103178853691,-4.329860576215937,-2.7386893638949648,-1.1475181515739923,0.4436530607469802
-12.380134407658252,-10.82500765365374,-9.269880899649227,-7.714754145644715,-6.1596273916402025,-4.60450063763569,-3.049373883631178,-1.4942471296266646,0.06087962437784711
-12.64887682720559,-10.97904860133589,-9.309220375466188,-7.639392149596487,-5.969563923726786,-4.299735697857084,-2.6299074719873836,-0.9600792461176813,0.7097489797520193
-12.508932264096012,-10.865759868088208,-9.222587472080406,-7.579415076072602,-5.936242680064797,-4.293070284056993,-2.649897888049191,-1.0067254920413866,0.6364469039664176
-12.099176185904351,-10.515872052790634,-8.932567919676917,-7.3492637865632,-5.765959653449483,-4.182655520335765,-2.5993513872220486,-1.0160472541083312,0.5672568790053862
-12.53460026590099,-10.910062119502115,-9.285523973103242,-7.660985826704367,-6.036447680305493,-4.411909533906618,-2.7873713875077453,-1.1628332411088707,0.46170490529000396
-12.366280542057384,-10.774119003269046,-9.181957464480709,-7.589795925692371,-5.997634386904034,-4.405472848115696,-2.813311309327359,-1.2211497705390215,0.3710117682493159
-12.35509681374883,-10.76080849743122,-9.166520181113611,-7.572231864796003,-5.977943548478394,-4.383655232160785,-2.7893669158431766,-1.1950785995255675,0.39920971679204165
-11.99813071914518,-10.429339233577192,-8.860547748009203,-7.291756262441216,-5.722964776873227,-4.154173291305239,-2.585381805737251,-1.0165903201692625,0.552201165398726
-12.311092954774091,-10.641901328918706,-8.972709703063323,-7.303518077207939,-5.634326451352555,-3.965134825497172,-2.295943199641787,-0.626751573786402,1.0424400520689812
-11.772245673539734,-10.22488293436211,-8.677520195184485,-7.130157456006861,-5.582794716829237,-4.035431977651612,-2.4880692384739884,-0.940706499296363,0.6066562398812607
-11.653877507376878,-10.090609873340588,-8.527342239304298,-6.964074605268008,-5.400806971231718,-3.8375393371954285,-2.2742717031591386,-0.7110040691228487,0.8522635649134411
-11.764106726162124,-10.102001234002863,-8.439895741843602,-6.777790249684339,-5.115684757525078,-3.453579265365816,-1.7914737732065547,-0.12936828104729337,1.532737211111968
-11.731538292050088,-10.021764080351037,-8.311989868651988,-6.6022156569529376,-4.892441445253887,-3.1826672335548363,-1.4728930218557874,0.23688118984326323,1.9466554015423139
-11.016564994825083,-9.485462193077323,-7.9543593913295645,-6.423256589581804,-4.892153787834045,-3.361050986086285,-1.8299481843385248,-0.2988453825907662,1.2322574191569942
-11.129504950593637,-9.546969883591661,-7.9644348165896846,-6.381899749587708,-4.799364682585733,-3.216829615583757,-1.6342945485817797,-0.051759481579804145,1.5307755854221714
-11.48995800006403,-9.875333008045612,-8.260708016027191,-6.646083024008773,-5.031458031990353,-3.4168330399719338,-1.8022080479535152,-0.18758305593509483,1.4270419360833237
-10.837270620639512,-9.233083982460569,-7.628897344281625,-6.024710706102681,-4.420524067923738,-2.816337429744795,-1.2121507915658505,0.39203584661309243,1.9962224847920353
-10.70452443647821,-9.094344462459254,-7.4841644884403005,-5.8739845144213465,-4.263804540402392,-2.653624566383437,-1.0434445923644837,0.5667353816544711,2.176915355673426
-10.64026095255903,-9.06106440386138,-7.481867855163729,-5.902671306466079,-4.3234747577684285,-2.744278209070778,-1.1650816603731275,0.4141148883245229,1.9933114370221734
-10.611013797921093,-8.92448707741437,-7.237960356907645,-5.551433636400921,-3.8649069158941973,-2.178380195387474,-0.4918534748807488,1.1946732456259745,2.881199966132698
-9.942618764223315,-8.359306896403034,-6.775995028582753,-5.192683160762472,-3.609371292942191,-2.0260594251219093,-0.4427475573016295,1.140564310518652,2.7238761783389336
-10.06268016002556,-8.429603487465455,-6.7965268149053495,-5.163450142345244,-3.5303734697851397,-1.8972967972250352,-0.26422012466492895,1.3688565478951755,3.00193322045528
-10.508776044868377,-8.851931919753492,-7.195087794638605,-5.53824366952372,-3.8813995444088336,-2.2245554192939476,-0.5677112941790625,1.0891328309358244,2.7459769560507095
-9.250376462539512,-7.698297038114107,-6.146217613688702,-4.594138189263297,-3.0420587648378916,-1.4899793404124866,0.062100084012918444,1.6141795084383244,3.1662589328637285
-9.359877695082824,-7.715091547961733,-6.070305400840642,-4.425519253719552,-2.7807331065984604,-1.1359469594773692,0.508839187643721,2.153625334764813,3.7984114818859034
-9.414604043816428,-7.735314515312817,-6.056024986809207,-4.376735458305596,-2.697445929801985,-1.0181564012983735,0.6611331272052361,2.3404226557088474,4.019712184212459
-9.000316981174887,-7.358556138783395,-5.716795296391902,-4.07503445400041,-2.433273611608918,-0.7915127692174266,0.8502480731740665,2.4920089155655596,4.133769757957051
-8.729080777365434,-7.175555300682897,-5.622029824000361,-4.068504347317823,-2.5149788706352867,-0.9614533939527501,0.5920720827297874,2.145597559412323,3.6991230360948606
-8.943529735054229,-7.2774416103075135,-5.611353485560798,-3.9452653608140826,-2.279177236067367,-0.6130891113206527,1.0529990134260636,2.71908713817278,4.385175262919494
-8.346999073347472,-6.6802029386906465,-5.013406804033821,-3.346610669376995,-1.679814534720169,-0.013018400063343094,1.6537777345934828,3.3205738692503086,4.9873700039071345
-8.078037458094077,-6.401999925793273,-4.725962393492469,-3.0499248611916645,-1.373887328890861,0.30215020340994236,1.9781877357107476,3.654225268011551,5.330262800312354
-7.556927056353015,-5.977903500333955,-4.3988799443148965,-2.819856388295838,-1.2408328322767783,0.3381907237422812,1.917214279761339,3.4962378357803985,5.075261391799458
-7.679208852618359,-6.014160380031814,-4.349111907445271,-2.684063434858727,-1.0190149622721822,0.6460335103143624,2.3110819829009053,3.97613045548745,5.641178928073995
-7.583377999136515,-5.948110706496966,-4.312843413857417,-2.677576121217867,-1.0423088285783182,0.5929584640612307,2.2282257567007813,3.86349304934033,5.498760341979879
-7.4966868448767165,-5.831254293900004,-4.165821742923291,-2.500389191946578,-0.8349566409698657,0.8304759100068466,2.4959084609835607,4.161341011960273,5.826773562936985
-6.40502158846359,-4.819187940957981,-3.233354293452373,-1.6475206459467646,-0.06168699844115544,1.5241466490644537,3.109980296570061,4.69581394407567,6.2816475915812795
-6.794836362170019,-5.155359854172886,-3.515883346175752,-1.8764068381786183,-0.2369303301814849,1.4025461778156485,3.042022685812783,4.681499193809915,6.32097570180705
-6.8719606944317615,-5.222480639185403,-3.573000583939045,-1.9235205286926869,-0.27404047344632865,1.3754395818000287,3.0249196370463878,4.674399692292747,6.323879747539104
-6.4907832375076735,-4.792354638436472,-3.093926039365271,-1.3954974402940703,0.30293115877713106,2.0013597578483315,3.699788356919533,5.398216955990734,7.096645555061936
-6.446982059857204,-4.810180809477611,-3.1733795590980187,-1.5365783087184264,0.10022294166116641,1.7370241920407583,3.373825442420351,5.010626692799944,6.647427943179537
-5.443752386556628,-3.9012950902995494,-2.35883779404247,-0.8163804977853903,0.7260767984716887,2.2685340947287678,3.8109913909858477,5.353448687242926,6.895905983500006
-5.910676015386374,-4.2720399702689065,-2.633403925151438,-0.9947678800339697,0.6438681650834983,2.2825042102009663,3.921140255318435,5.559776300435902,7.198412345553371
-5.087889659696891,-3.5672546579789035,-2.0466196562609156,-0.5259846545429276,0.9946503471750603,2.5152853488930482,4.035920350611036,5.556555352329024,7.077190354047012
-5.025969135195687,-3.4623789687362465,-1.8987888022768056,-0.3351986358173651,1.2283915306420763,2.7919816971015177,4.355571863560957,5.919162030020399,7.48275219647984
-4.718637370780923,-3.1720554186720546,-1.6254734665631867,-0.07889151445431875,1.4676904376545492,3.014272389763417,4.560854341872285,6.107436293981153,7.654018246090021
-5.015773959006675,-3.3776968977733195,-1.7396198365399638,-0.1015427753066076,1.5365342859267477,3.174611347160103,4.81268840839346,6.450765469626815,8.08884253086017
-4.490957703383662,-2.8783134209868386,-1.2656691385900154,0.34697514380680783,1.9596194262036315,3.5722637086004543,5.184907990997278,6.797552273394102,8.410196555790925
-4.9513013246725,-3.277055582616471,-1.6028098405604414,0.07143590149558765,1.7456816435516176,3.4199273856076475,5.094173127663676,6.768418869719706,8.442664611775736
-4.494162223659347,-2.797566972630087,-1.1009717216008266,0.5956235294284342,2.292218780457694,3.988814031486954,5.685409282516216,7.382004533545476,9.078599784574735
-3.8208887033181584,-2.1988771509332534,-0.5768655985483484,1.045145953836557,2.6671575062214616,4.289169058606366,5.911180610991273,7.533192163376177,9.155203715761083
-3.939160580786109,-2.2948352136169934,-0.6505098464478776,0.9938155207212382,2.638140887890354,4.282466255059471,5.926791622228586,7.571116989397701,9.215442356566818
-3.7206892812818446,-2.1170816221462645,-0.5134739630106844,1.0901336961248957,2.693741355260476,4.297349014396056,5.9009566735316366,7.504564332667217,9.108171991802797
-3.0794110038596405,-1.4558846692695016,0.1676416653206374,1.7911679999107766,3.4146943345009153,5.038220669091055,6.661747003681194,8.285273338271333,9.908799672861472
-3.065412243331631,-1.4350177320983843,0.1953767791348624,1.8257712903681091,3.456165801601356,5.086560312834603,6.71695482406785,8.347349335301097,9.977743846534343
-2.5154134143805105,-0.8845053673906258,0.7464026795992589,2.3773107265891436,4.008218773579028,5.639126820568912,7.270034867558797,8.900942914548683,10.531850961538566
-2.060680186865352,-0.46574638198438034,1.1291874228965915,2.7241212277775633,4.319055032658535,5.913988837539507,7.508922642420479,9.10385644730145,10.698790252182423
-1.7340074455157886,-0.12846115264010405,1.4770851402355805,3.0826314331112643,4.688177725986949,6.293724018862634,7.899270311738317,9.504816604614003,11.110362897489688
-1.8477092170053453,-0.2544215902877849,1.3388660364297755,2.9321536631473357,4.525441289864896,6.118728916582457,7.712016543300017,9.305304170017578,10.898591796735138
-1.168989321097026,0.4167347724070538,2.0024588659111338,3.588182959415213,5.173907052919293,6.759631146423373,8.345355239927452,9.931079333431532,11.516803426935612
-0.9906757937736392,0.6685148331730781,2.3277054601197955,3.986896087066513,5.64608671401323,7.305277340959948,8.964467967906664,10.623658594853381,12.282849221800099
0.0495144359675513,1.6454905391600878,3.2414666423526244,4.837442745545161,6.4334188487376975,8.029394951930234,9.625371055122772,11.221347158315307,12.817323261507845
0.2736584118555443,1.8978772230669183,3.5220960342782925,5.146314845489666,6.770533656701041,8.394752467912415,10.018971279123788,11.643190090335162,13.267408901546537
0.5132012912400031,2.09640504500848,3.679608798776957,5.262812552545434,6.846016306313911,8.429220060082388,10.012423813850864,11.595627567619342,13.178831321387818
0.7348874622615604,2.3467652192297352,3.9586429761979103,5.570520733166084,7.1823984901342595,8.794276247102434,10.40615400407061,12.018031761038785,13.62990951800696
1.0675926750451925,2.7302994892391483,4.393006303433104,6.05571311762706,7.718419931821016,9.381126746014973,11.043833560208927,12.706540374402882,14.36924718859684
2.086093732349722,3.6495825963116184,5.213071460273515,6.77656032423541,8.340049188197305,9.903538052159202,11.467026916121098,13.030515780082995,14.59400464404489
2.1317203418070965,3.623717313401219,5.115714284995342,6.6077112565894645,8.099708228183587,9.59170519977771,11.083702171371831,12.575699142965954,14.067696114560077
2.487350279642057,4.158918751904762,5.830487224167468,7.502055696430173,9.173624168692879,10.845192640955585,12.516761113218289,14.188329585480995,15.8598980577437
2.805913766191688,4.440254569027195,6.074595371862701,7.708936174698207,9.343276977533712,10.977617780369219,12.611958583204725,14.246299386040231,15.880640188875738
3.2869306029768217,4.858568553096086,6.43020650321535,8.001844453334614,9.573482403453879,11.145120353573143,12.716758303692409,14.288396253811673,15.860034203930937
3.814419319435165,5.5143643477432525,7.2143093760513395,8.914254404359427,10.614199432667514,12.314144460975601,14.01408948928369,15.714034517591775,17.413979545899863
4.212649340496092,5.79913171176873,7.38561408304137,8.97209645431401,10.558578825586647,12.145061196859288,13.731543568131926,15.318025939404563,16.904508310677205
4.956821853401309,6.578565919591979,8.200309985782647,9.822054051973318,11.443798118163986,13.065542184354655,14.687286250545323,16.309030316735992,17.93077438292666
4.796372256960292,6.473386521677382,8.15040078639447,9.827415051111561,11.504429315828649,13.18144358054574,14.85845784526283,16.535472109979917,18.212486374697008
5.931082439508993,7.544787273041647,9.158492106574302,10.772196940106955,12.38590177363961,13.999606607172264,15.61331144070492,17.227016274237574,18.84072110777023
5.983227350651078,7.62340149358927,9.263575636527463,10.903749779465654,12.543923922403845,14.184098065342038,15.824272208280231,17.46444635121842,19.104620494156613
6.812107825970338,8.37824345324594,9.944379080521543,11.510514707797146,13.076650335072749,14.642785962348352,16.208921589623955,17.775057216899558,19.34119284417516
6.76586440372363,8.35453109153493,9.94319777934623,11.53186446715753,13.12053115496883,14.709197842780128,16.29786453059143,17.88653121840273,19.475197906214028
7.025096557310293,8.631752127643962,10.238407697977632,11.8450632683113,13.451718838644972,15.05837440897864,16.66502997931231,18.27168554964598,19.87834111997965
7.256965795630558,8.936005352451676,10.615044909272795,12.294084466093913,13.973124022915034,15.652163579736152,17.33120313655727,19.010242693378387,20.689282250199508
8.50885404915877,10.023880877332878,11.538907705506988,13.053934533681097,14.568961361855205,16.083988190029313,17.599015018203424,19.114041846377532,20.62906867455164
8.238226272268596,9.83778910653388,11.437351940799163,13.036914775064446,14.63647760932973,16.236040443595012,17.835603277860297,19.43516611212558,21.034728946390864
8.666811722085079,10.274917554489287,11.883023386893495,13.491129219297704,15.099235051701912,16.70734088410612,18.31544671651033,19.923552548914536,21.531658381318746
8.395147709865018,10.08010434325227,11.765060976639521,13.450017610026775,15.134974243414026,16.81993087680128,18.50488751018853,20.189844143575783,21.874800776963035
9.246483157115437,10.83434835604994,12.422213554984442,14.010078753918945,15.597943952853448,17.18580915178795,18.77367435072245,20.361539549656953,21.94940474859146
9.119478057561858,10.732050988891064,12.344623920220268,13.957196851549474,15.56976978287868,17.182342714207884,18.79491564553709,20.407488576866292,22.0200615081955
9.937301435463455,11.517852549432549,13.098403663401642,14.678954777370734,16.259505891339828,17.84005700530892,19.420608119278015,21.001159233247108,22.5817103472162
9.71058762575312,11.368717030685474,13.026846435617827,14.684975840550182,16.343105245482533,18.001234650414887,19.659364055347243,21.317493460279596,22.97562286521195
9.724986674831976,11.416875082189986,13.108763489547995,14.800651896906004,16.492540304264015,18.184428711622026,19.876317118980033,21.56820552633804,23.26009393369605
10.32818756311929,11.902152776122376,13.476117989125463,15.050083202128551,16.62404841513164,18.198013628134724,19.771978841137813,21.3459440541409,22.919909267143986
10.324037085300589,11.95242832757003,13.580819569839468,15.209210812108907,16.837602054378348,18.465993296647788,20.094384538917225,21.722775781186666,23.351167023456107
10.597420840394262,12.214200047764114,13.830979255133967,15.44775846250382,17.064537669873673,18.681316877243525,20.298096084613377,21.91487529198323,23.53165449935308
10.611286873886828,12.228242282633717,13.845197691380609,15.462153100127498,17.079108508874388,18.69606391762128,20.31301932636817,21.92997473511506,23.54693014386195
10.664157734623922,12.317879724046296,13.971601713468669,15.625323702891043,17.279045692313417,18.93276768173579,20.586489671158162,22.240211660580535,23.89393365000291
11.061319575782818,12.671565789338395,14.281812002893972,15.892058216449547,17.502304430005125,19.112550643560702,20.722796857116276,22.333043070671852,23.94328928422743
11.826562304383105,13.394889356100286,14.963216407817468,16.53154345953465,18.099870511251833,19.668197562969013,21.236524614686196,22.80485166640338,24.37317871812056
11.382473243642597,12.980579809410969,14.578686375179341,16.176792940947713,17.774899506716082,19.373006072484458,20.971112638252826,22.5692192040212,24.16732576978957
11.344338989708396,13.046960329405625,14.749581669102856,16.452203008800083,18.154824348497314,19.857445688194545,21.560067027891776,23.262688367589007,24.965309707286234
11.949881016283175,13.506898365433425,15.063915714583676,16.620933063733926,18.177950412884176,19.734967762034426,21.291985111184676,22.849002460334926,24.406019809485176
11.806513310743822,13.374655156208537,14.942797001673249,16.510938847137965,18.079080692602677,19.64722253806739,21.215364383532105,22.783506228996814,24.35164807446153
12.350764649634424,14.001577600680466,15.652390551726509,17.30320350277255,18.954016453818593,20.604829404864635,22.255642355910677,23.90645530695672,25.55726825800276
12.25833831474265,13.88486394854592,15.51138958234919,17.13791521615246,18.76444084995573,20.390966483759,22.01749211756227,23.64401775136554,25.27054338516881
12.566384693998202,14.185384947778894,15.804385201559587,17.42338545534028,19.04238570912097,20.66138596290166,22.280386216682356,23.89938647046305,25.51838672424374
12.664524742559877,14.34132162374433,16.018118504928783,17.694915386113234,19.37171226729769,21.04850914848214,22.72530602966659,24.402102910851042,26.078899792035497
13.20821113609636,14.752337148406502,16.296463160716645,17.840589173026785,19.38471518533693,20.92884119764707,22.47296720995721,24.017093222267356,25.561219234577496
12.706881527510587,14.346678382503862,15.986475237497139,17.626272092490414,19.26606894748369,20.905865802476967,22.54566265747024,24.185459512463517,25.82525636745679
13.357086152145836,14.9898715739854,16.622656995824965,18.255442417664533,19.888227839504097,21.52101326134366,23.153798683183226,24.78658410502279,26.419369526862354
